,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,orgunitlevel6,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Malaria Confirmed cases  W25 2019,Malaria Confirmed cases  W24 2019,Malaria Confirmed cases  W23 2019,Malaria Confirmed cases  W22 2019,Malaria Confirmed cases  W21 2019,Malaria Confirmed cases  W26 2018,Malaria Confirmed cases  W25 2018,Malaria Confirmed cases  W24 2018,Malaria Confirmed cases  W23 2018,Malaria Confirmed cases  W22 2018,Malaria Confirmed cases  W26 2017,Malaria Confirmed cases  W25 2017,Malaria Confirmed cases  W24 2017,Malaria Confirmed cases  W23 2017,Malaria Confirmed cases  W22 2017,Malaria Deaths W25 2019,Malaria Deaths W24 2019,Malaria Deaths W23 2019,Malaria Deaths W22 2019,Malaria Deaths W21 2019,Malaria Deaths W26 2018,Malaria Deaths W25 2018,Malaria Deaths W24 2018,Malaria Deaths W23 2018,Malaria Deaths W22 2018,Malaria Deaths W26 2017,Malaria Deaths W25 2017,Malaria Deaths W24 2017,Malaria Deaths W23 2017,Malaria Deaths W22 2017,Malaria Confirmed cases  W25 2019,Malaria Confirmed cases  W24 2019,Malaria Confirmed cases  W23 2019,Malaria Confirmed cases  W22 2019,Malaria Confirmed cases  W21 2019,Malaria Confirmed cases  W26 2018,Malaria Confirmed cases  W25 2018,Malaria Confirmed cases  W24 2018,Malaria Confirmed cases  W23 2018,Malaria Confirmed cases  W22 2018,Malaria Confirmed cases  W26 2017,Malaria Confirmed cases  W25 2017,Malaria Confirmed cases  W24 2017,Malaria Confirmed cases  W23 2017,Malaria Confirmed cases  W22 2017
374,Rwanda,South,Nyanza District,Nyanza Sub District,Cyabakamyi,Mucubira CS,B8tFWAvFlQi,Mucubira CS,43,,,,,,,22.0,19.0,19.0,10.0,13.0,52.0,67.0,58.0,68.0,84.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22.0,19.0,19.0,10.0,13.0,52.0,67.0,58.0,68.0,84.0
375,Rwanda,West,Rubavu District,Gisenyi Sub District,Mudende,Mudende CS,J6Cs5QiscfQ,Mudende CS,202,,,,,,,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0
376,Rwanda,South,Nyamagabe District,Kaduha Sub District,Mugano,Mugano CS,evSwVu7WWTE,Mugano CS,562,,,,,,,23.0,31.0,34.0,22.0,25.0,97.0,70.0,94.0,82.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,23.0,31.0,34.0,22.0,25.0,97.0,70.0,94.0,82.0,
377,Rwanda,South,Nyaruguru District,Munini Sub District,Muganza (Nyaruguru District),Muganza CS,ZtTXsxuFh2S,Muganza CS,72,,,,,,,2.0,3.0,5.0,10.0,4.0,13.0,23.0,30.0,25.0,28.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,3.0,5.0,10.0,4.0,13.0,23.0,30.0,25.0,28.0
378,Rwanda,West,Nyamasheke District,Bushenge Sub District,Shangi,Mugera CS,LYUCoyycN16,Mugera CS,263,,,,,,,79.0,92.0,75.0,63.0,61.0,30.0,53.0,54.0,38.0,44.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,79.0,92.0,75.0,63.0,61.0,30.0,53.0,54.0,38.0,44.0
379,Rwanda,South,Kamonyi District,Remera Rukoma Sub District,Mugina,Mugina CS,WskKjxqBH5P,Mugina CS,149,,,,,,,82.0,165.0,152.0,228.0,354.0,90.0,114.0,184.0,113.0,76.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,82.0,165.0,152.0,228.0,354.0,90.0,114.0,184.0,113.0,76.0
380,Rwanda,West,Nyamasheke District,Bushenge Sub District,Bushekeri,Mugire Ubuzima DISP,yjLhAqgOPWO,Mugire Ubuzima DISP,1405,,,,,,,1.0,1.0,,0.0,1.0,,,,,1.0,,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,,,,,,1.0,1.0,,0.0,1.0,,,,,1.0
381,Rwanda,South,Gisagara District,Kibilizi Sub District,Mugombwa,Mugombwa CS,nTUZO3VFS9M,Mugombwa CS,64,,,,,,,52.0,28.0,45.0,75.0,41.0,222.0,212.0,185.0,159.0,128.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,52.0,28.0,45.0,75.0,41.0,222.0,212.0,185.0,159.0,128.0
382,Rwanda,West,Karongi District,Mugonero Sub District,Gishyita,Mugonero CS,lmbtCgGISve,Mugonero CS,168,,,,,,,40.0,41.0,62.0,36.0,25.0,34.0,65.0,78.0,135.0,28.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40.0,41.0,62.0,36.0,25.0,34.0,65.0,78.0,135.0,28.0
383,Rwanda,West,Karongi District,Mugonero Sub District,Gishyita,Mugonero DH,poOFJaan42j,Mugonero DH,169,,,,,,,7.0,5.0,3.0,8.0,4.0,14.0,12.0,16.0,12.0,11.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.0,5.0,3.0,8.0,4.0,14.0,12.0,16.0,12.0,11.0
384,Rwanda,East,Nyagatare District,Nyagatare Sub District,MUKAMA,Muhambo CS,eljEysdLWjP,Muhambo CS,375,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0
385,Rwanda,South,Muhanga District,Kabgayi Sub District,Shyogwe,Muhanga Prison,sRipOgFzp6l,Muhanga Prison,139,,,,,,,16.0,9.0,12.0,10.0,11.0,17.0,7.0,9.0,,19.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,16.0,9.0,12.0,10.0,11.0,17.0,7.0,9.0,,19.0
386,Rwanda,Kigali City,Nyarugenge District,Muhima Sub District,Muhima,Muhima CS,c2EFD4Q20Nq,Muhima CS,7,,,,,,,77.0,97.0,83.0,110.0,41.0,28.0,33.0,48.0,30.0,50.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,77.0,97.0,83.0,110.0,41.0,28.0,33.0,48.0,30.0,50.0
387,Rwanda,Kigali City,Nyarugenge District,Muhima Sub District,Muhima,Muhima DH,xjWVzYWTTHn,Muhima DH,8,,,,,,,8.0,8.0,17.0,10.0,15.0,8.0,14.0,18.0,15.0,21.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.0,8.0,17.0,10.0,15.0,8.0,14.0,18.0,15.0,21.0
388,Rwanda,North,Gakenke District,Ruli Sub District,Muhondo ,Muhondo (gakenke) CS,PfhIPt8QQIF,Muhondo (gakenke) CS,295,,,,,,,4.0,7.0,17.0,19.0,11.0,6.0,5.0,9.0,20.0,21.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,7.0,17.0,19.0,11.0,6.0,5.0,9.0,20.0,21.0
389,Rwanda,North,Gicumbi District,Byumba Sub District,Kageyo,Muhondo (kageyo) CS,nGmyWzUyU7J,Muhondo (kageyo) CS,342,,,,,,,0.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,8.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,8.0,2.0
390,Rwanda,West,Ngororero District,Muhororo Sub District,GATUMBA,Muhororo CS,OmuasXXZO43,Muhororo CS,226,,,,,,,1.0,5.0,7.0,36.0,35.0,8.0,0.0,13.0,15.0,12.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,5.0,7.0,36.0,35.0,8.0,0.0,13.0,15.0,12.0
391,Rwanda,West,Ngororero District,Muhororo Sub District,MUHORORO,Muhororo DH,EnEM11vkQUV,Muhororo DH,227,,,,,,,1.0,1.0,0.0,4.0,6.0,8.0,9.0,11.0,4.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,0.0,4.0,6.0,8.0,9.0,11.0,4.0,6.0
392,Rwanda,North,Musanze District,Ruhengeri Sub District,Muhoza,Muhoza (Ruhengeri) CS,X3VDRgqWC8F,Muhoza (Ruhengeri) CS,316,,,,,,,12.0,6.0,14.0,3.0,10.0,6.0,13.0,7.0,9.0,8.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.0,6.0,14.0,3.0,10.0,6.0,13.0,7.0,9.0,8.0
393,Rwanda,East,Gatsibo District,Kiziguro Sub District,Muhura,Muhura CS,djGdJzEZZpL,Muhura CS,396,,,,,,,2.0,5.0,7.0,5.0,3.0,6.0,8.0,7.0,5.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,5.0,7.0,5.0,3.0,6.0,8.0,7.0,5.0,5.0
394,Rwanda,East,Ngoma District,Kibungo Sub District,Rurenge,Muhurire PS,pwBTORiW8dM,Muhurire PS,626,,,,,,,184.0,266.0,236.0,251.0,231.0,169.0,168.0,190.0,169.0,136.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,184.0,266.0,236.0,251.0,231.0,169.0,168.0,190.0,169.0,136.0
395,Rwanda,North,Gicumbi District,Byumba Sub District,Mukarange,Mukarange (Gicumbi) CS,XivSPV8vIcJ,Mukarange (Gicumbi) CS,1655,,,,,,,3.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0
396,Rwanda,East,Kayonza District,Gahini Sub District,Mukarange (Kayonza District),Mukarange CS,wEiaL5kv9oQ,Mukarange CS,409,,,,,,,226.0,134.0,109.0,168.0,,60.0,71.0,98.0,108.0,84.0,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,226.0,134.0,109.0,168.0,,60.0,71.0,98.0,108.0,84.0
397,Rwanda,North,Gicumbi District,Byumba Sub District,Muko (Gicumbi  District),Muko CS,o0NyRucfduo,Muko CS,343,,,,,,,0.0,2.0,3.0,0.0,1.0,10.0,8.0,7.0,21.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,2.0,3.0,0.0,1.0,10.0,8.0,7.0,21.0,1.0
398,Rwanda,West,Nyamasheke District,Bushenge Sub District,Nyabitekeri,Mukoma (nyamasheke) CS,Km4dwozvoi1,Mukoma (nyamasheke) CS,264,,,,,,,66.0,53.0,60.0,60.0,65.0,47.0,34.0,38.0,24.0,41.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,66.0,53.0,60.0,60.0,65.0,47.0,34.0,38.0,24.0,41.0
399,Rwanda,South,Ruhango District,Ruhango Sub District,Kinazi (Ruhango  District),Mukoma (ruhango) CS,kFdoH8Wp4HN,Mukoma (ruhango) CS,122,,,,,,,104.0,139.0,178.0,227.0,294.0,205.0,236.0,215.0,268.0,271.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,104.0,139.0,178.0,227.0,294.0,205.0,236.0,215.0,268.0,271.0
400,Rwanda,North,Gicumbi District,Byumba Sub District,Bwisige,Mukono CS,Y50zOtPRWgL,Mukono CS,344,,,,,,,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0
401,Rwanda,West,Karongi District,Kibuye Sub District,Mutuntu,Mukungu CS,q1FwOQo9waZ,Mukungu CS,170,,,,,,,8.0,9.0,14.0,20.0,10.0,69.0,60.0,92.0,86.0,71.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.0,9.0,14.0,20.0,10.0,69.0,60.0,92.0,86.0,71.0
402,Rwanda,South,Huye District,Kabutare Sub District,Mukura,Mukura (Huye) CS,rX28yb5PRrH,Mukura (Huye) CS,1557,,,,,,,9.0,13.0,10.0,10.0,21.0,20.0,19.0,15.0,28.0,146.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9.0,13.0,10.0,10.0,21.0,20.0,19.0,15.0,28.0,146.0
403,Rwanda,West,Rutsiro District,Murunda Sub District,Mukura (Rutsiro  District),Mukura (Rutsiro) CS,tO9CpvxsTx1,Mukura (Rutsiro) CS,188,,,,,,,6.0,0.0,1.0,4.0,5.0,6.0,5.0,5.0,6.0,8.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.0,0.0,1.0,4.0,5.0,6.0,5.0,5.0,6.0,8.0
404,Rwanda,North,Gicumbi District,Byumba Sub District,Kaniga,Mulindi (gicumbi) CS,Bm1B8EDogOC,Mulindi (gicumbi) CS,345,,,,,,,3.0,3.0,0.0,2.0,2.0,3.0,6.0,7.0,7.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,3.0,0.0,2.0,2.0,3.0,6.0,7.0,7.0,4.0
405,Rwanda,East,Kirehe District,Kirehe Sub District,Nasho,Mulindi (kirehe) CS,JnhmNGuihWk,Mulindi (kirehe) CS,425,,,,,,,83.0,88.0,72.0,108.0,69.0,191.0,182.0,199.0,169.0,123.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,83.0,88.0,72.0,108.0,69.0,191.0,182.0,199.0,169.0,123.0
406,Rwanda,South,Ruhango District,Gitwe Sub District,Kabagali,Munanira CS,qV4PTE86eyk,Munanira CS,1310,,,,,,,85.0,110.0,137.0,198.0,209.0,111.0,142.0,169.0,196.0,170.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,85.0,110.0,137.0,198.0,209.0,111.0,142.0,169.0,196.0,170.0
407,Rwanda,South,Nyaruguru District,Munini Sub District,Munini,Munini (nyaruguru) CS,ZUAvD9xhzkW,Munini (nyaruguru) CS,73,,,,,,,4.0,8.0,7.0,10.0,10.0,23.0,30.0,45.0,64.0,30.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,8.0,7.0,10.0,10.0,23.0,30.0,45.0,64.0,30.0
408,Rwanda,South,Nyaruguru District,Munini Sub District,Munini,Munini DH,NvACSvbkaNv,Munini DH,74,,,,,,,4.0,0.0,1.0,0.0,1.0,7.0,6.0,6.0,3.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,0.0,1.0,0.0,1.0,7.0,6.0,6.0,3.0,3.0
409,Rwanda,East,Rwamagana District,Rwamagana Sub District,Munyaga,Munyaga CS,pd2Gqchs60q,Munyaga CS,356,,,,,,,178.0,161.0,145.0,250.0,205.0,130.0,229.0,182.0,182.0,156.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,178.0,161.0,145.0,250.0,205.0,130.0,229.0,182.0,182.0,156.0
410,Rwanda,North,Gicumbi District,Byumba Sub District,Rukomo,Munyinya CS,ngBAM6yLmd7,Munyinya CS,346,,,,,,,,23.0,7.0,15.0,15.0,2.0,3.0,4.0,2.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,23.0,7.0,15.0,15.0,2.0,3.0,4.0,2.0,1.0
411,Rwanda,West,Karongi District,Kirinda Sub District,Murundi,Munzanga CS,AR4WkJpbDcc,Munzanga CS,171,,,,,,,41.0,68.0,51.0,80.0,53.0,93.0,108.0,113.0,112.0,83.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,41.0,68.0,51.0,80.0,53.0,93.0,108.0,113.0,112.0,83.0
412,Rwanda,West,Ngororero District,Kabaya Sub District,HINDIRO,Muramba CS,MNBjpiNQ9hi,Muramba CS,228,,,,,,,0.0,4.0,4.0,7.0,10.0,5.0,5.0,6.0,5.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,4.0,4.0,7.0,10.0,5.0,5.0,6.0,5.0,3.0
413,Rwanda,East,Rwamagana District,Rwamagana Sub District,Muhazi,Murambi (rwamagana) CS,Fg5Pi63kUY1,Murambi (rwamagana) CS,585,,,,,,,225.0,434.0,260.0,71.0,89.0,78.0,53.0,70.0,63.0,54.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,225.0,434.0,260.0,71.0,89.0,78.0,53.0,70.0,63.0,54.0
414,Rwanda,North,Rulindo District,Rutongo Sub District,MURAMBI,Murambi CS,jeiM0yEesl9,Murambi CS,276,,,,,,,16.0,10.0,30.0,20.0,13.0,26.0,23.0,16.0,24.0,25.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.0,10.0,30.0,20.0,13.0,26.0,23.0,16.0,24.0,25.0
415,Rwanda,North,Musanze District,Ruhengeri Sub District,Remera (Musanze  District),Murandi CS,V8bR7WRA6P9,Murandi CS,314,,,,,,,2.0,3.0,0.0,3.0,1.0,3.0,3.0,2.0,0.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,3.0,0.0,3.0,1.0,3.0,3.0,2.0,0.0,6.0
416,Rwanda,West,Rubavu District,Gisenyi Sub District,Rubavu,Murara CS,XPVy8lRPJpd,Murara CS,203,,,,,,,143.0,284.0,368.0,365.0,415.0,61.0,44.0,43.0,57.0,60.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,143.0,284.0,368.0,365.0,415.0,61.0,44.0,43.0,57.0,60.0
417,Rwanda,South,Ruhango District,Gitwe Sub District,Kinihira (Ruhango),Muremure CS,XQaPDcHbzA0,Muremure CS,123,,,,,,,99.0,76.0,80.0,166.0,152.0,120.0,95.0,65.0,97.0,114.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,99.0,76.0,80.0,166.0,152.0,120.0,95.0,65.0,97.0,114.0
418,Rwanda,West,Rutsiro District,Murunda Sub District,Murunda,Murunda CS,hk33Awc7UrC,Murunda CS,189,,,,,,,13.0,8.0,7.0,14.0,7.0,39.0,61.0,38.0,37.0,33.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.0,8.0,7.0,14.0,7.0,39.0,61.0,38.0,37.0,33.0
419,Rwanda,West,Rutsiro District,Murunda Sub District,Murunda,Murunda DH,P3YXuORKkqk,Murunda DH,190,,,,,,,1.0,3.0,5.0,3.0,2.0,4.0,11.0,7.0,5.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1.0,3.0,5.0,3.0,2.0,4.0,11.0,7.0,5.0,5.0
420,Rwanda,South,Kamonyi District,Remera Rukoma Sub District,Musambira,Musambira CS,Hkp8eisYz6j,Musambira CS,150,,,,,,,99.0,150.0,190.0,194.0,261.0,248.0,262.0,245.0,188.0,219.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,99.0,150.0,190.0,194.0,261.0,248.0,262.0,245.0,188.0,219.0
421,Rwanda,West,Karongi District,Kibuye Sub District,Rwankuba,Musango CS,isxJe1aRqnO,Musango CS,172,,,,,,,2.0,4.0,1.0,1.0,2.0,8.0,6.0,6.0,6.0,12.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,4.0,1.0,1.0,2.0,8.0,6.0,6.0,6.0,12.0
422,Rwanda,North,Musanze District,Ruhengeri Sub District,Musanze,Musanze CS,vpBI5KH3Q4K,Musanze CS,1475,,,,,,,2.0,2.0,6.0,4.0,1.0,5.0,2.0,6.0,0.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,2.0,6.0,4.0,1.0,5.0,2.0,6.0,0.0,5.0
423,Rwanda,North,Musanze District,Ruhengeri Sub District,Muhoza,Musanze Prison,uS1QBMgVnNy,Musanze Prison,536,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,Rwanda,West,Rutsiro District,Murunda Sub District,Musasa,Musasa CS,dNxt6EV4JP3,Musasa CS,191,,,,,,,23.0,15.0,20.0,31.0,27.0,69.0,77.0,88.0,60.0,52.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.0,15.0,20.0,31.0,27.0,69.0,77.0,88.0,60.0,52.0
425,Rwanda,East,Kirehe District,Kirehe Sub District,Musaza,Musaza CS,AbvFGAwpudz,Musaza CS,426,,,,,,,17.0,20.0,15.0,14.0,13.0,49.0,60.0,55.0,,32.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,17.0,20.0,15.0,14.0,13.0,49.0,60.0,55.0,,32.0
426,Rwanda,South,Nyamagabe District,Kaduha Sub District,Musebeya,Musebeya CS,wxDztLwFC8x,Musebeya CS,106,,,,,,,4.0,0.0,2.0,5.0,1.0,2.0,8.0,1.0,2.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,0.0,2.0,5.0,1.0,2.0,8.0,1.0,2.0,5.0
427,Rwanda,North,Gicumbi District,Byumba Sub District,Mutete,Musenyi (gicumbi) CS,YJRSAQCr92r,Musenyi (gicumbi) CS,347,,,,,,,25.0,30.0,25.0,28.0,39.0,25.0,23.0,12.0,17.0,7.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.0,30.0,25.0,28.0,39.0,25.0,23.0,12.0,17.0,7.0
428,Rwanda,South,Gisagara District,Gakoma Sub District,Musha,Musha (gisagara) CS,RGdcoOiOgPg,Musha (gisagara) CS,65,,,,,,,37.0,35.0,13.0,15.0,15.0,140.0,147.0,136.0,105.0,76.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37.0,35.0,13.0,15.0,15.0,140.0,147.0,136.0,105.0,76.0
429,Rwanda,East,Rwamagana District,Rwamagana Sub District,Musha (Rwamagana  District),Musha (rwamagana) CS,xCLzAtKIegz,Musha (rwamagana) CS,357,,,,,,,152.0,159.0,97.0,74.0,196.0,60.0,79.0,66.0,64.0,56.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,152.0,159.0,97.0,74.0,196.0,60.0,79.0,66.0,64.0,56.0
430,Rwanda,West,Rusizi District,Mibilizi Sub District,Rwimbogo,Mushaka CS,JuT1qU5STAf,Mushaka CS,246,,,,,,,61.0,88.0,64.0,60.0,39.0,,102.0,111.0,83.0,88.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,61.0,88.0,64.0,60.0,39.0,,102.0,111.0,83.0,88.0
431,Rwanda,East,Kirehe District,Kirehe Sub District,Mushikiri,Mushikiri CS,tIpOThXWTmX,Mushikiri CS,427,,,,,,,16.0,87.0,12.0,46.0,23.0,43.0,156.0,191.0,75.0,69.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.0,87.0,12.0,46.0,23.0,43.0,156.0,191.0,75.0,69.0
432,Rwanda,South,Muhanga District,Kabgayi Sub District,Mushishiro,Mushishiro CS,cSWrm9d0Mt7,Mushishiro CS,135,,,,,,,18.0,11.0,15.0,16.0,29.0,37.0,20.0,31.0,23.0,36.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18.0,11.0,15.0,16.0,29.0,37.0,20.0,31.0,23.0,36.0
433,Rwanda,North,Rulindo District,Kinihira Sub District,BASE,Mushongi CS,l5XrcgXbgT7,Mushongi CS,518,,,,,,,4.0,9.0,9.0,6.0,9.0,3.0,14.0,3.0,7.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,9.0,9.0,6.0,9.0,3.0,14.0,3.0,7.0,4.0
434,Rwanda,West,Rutsiro District,Murunda Sub District,Mushubati,Mushubati CS,v5QtLCZMN61,Mushubati CS,192,,,,,,,31.0,22.0,27.0,35.0,27.0,62.0,64.0,67.0,68.0,67.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31.0,22.0,27.0,35.0,27.0,62.0,64.0,67.0,68.0,67.0
435,Rwanda,South,Nyamagabe District,Kaduha Sub District,Mushubi,Mushubi CS,BQ6Kvt02NYY,Mushubi CS,107,,,,,,,11.0,9.0,7.0,13.0,10.0,58.0,53.0,67.0,64.0,44.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11.0,9.0,7.0,13.0,10.0,58.0,53.0,67.0,64.0,44.0
436,Rwanda,East,Ngoma District,Kibungo Sub District,Mutenderi,Mutenderi CS,pnMaAMpUyHO,Mutenderi CS,438,,,,,,,353.0,510.0,509.0,563.0,520.0,299.0,372.0,598.0,780.0,553.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,353.0,510.0,509.0,563.0,520.0,299.0,372.0,598.0,780.0,553.0
437,Rwanda,South,Nyanza District,Nyanza Sub District,Kibilizi,Mututu CS,xrvu112jsx4,Mututu CS,1427,Health Center,,,,,,103.0,81.0,108.0,107.0,97.0,121.0,113.0,79.0,192.0,109.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,103.0,81.0,108.0,107.0,97.0,121.0,113.0,79.0,192.0,109.0
438,Rwanda,West,Nyamasheke District,Bushenge Sub District,Nyabitekeri,Muyange CS,QnxmgSaTMh9,Muyange CS,265,,,,,,,106.0,106.0,96.0,114.0,92.0,20.0,63.0,60.0,58.0,15.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,106.0,106.0,96.0,114.0,92.0,20.0,63.0,60.0,58.0,15.0
